Index,Time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,linacc_x,linacc_y,linacc_z,gravity_x,gravity_y,gravity_z,quat_w,quat_x,quat_y,quat_z
138,7.157,-0.260000,4.420000,9.210000,-15.000000,-27.500000,-37.250000,9.750000,0.312500,8.125000,114.812500,-0.812500,-28.562500,-0.120000,-0.270000,0.600000,-0.130000,4.700000,8.600000,0.522095,0.139465,-0.204834,-0.816101
139,7.208,0.020000,4.810000,-319.360000,-13.500000,-29.000000,-37.250000,6.625000,-2.437500,8.187500,114.500000,-0.500000,-28.875000,0.200000,0.180000,-0.350000,-0.080000,4.750000,8.570000,0.523865,0.139221,-0.208130,-0.814148
140,7.258,-0.070000,4.700000,8.630000,-13.875000,-29.375000,-37.750000,10.562500,3.750000,0.187500,114.312500,-0.500000,-29.375000,0.000000,-0.110000,0.090000,-0.090000,4.830000,8.530000,0.524048,0.142334,-0.211426,-0.812683
141,7.307,-0.050000,4.930000,8.450000,-14.750000,-29.375000,-38.187500,8.562500,3.500000,-0.812500,114.375000,-0.687500,-29.812500,0.050000,0.050000,-0.040000,-0.120000,4.890000,8.490000,0.523315,0.145508,-0.213562,-0.812012
142,7.358,-0.210000,4.810000,8.470000,-14.000000,-29.562500,-39.000000,8.312500,3.875000,-0.312500,114.312500,-0.812500,-30.312500,-0.070000,-0.130000,0.010000,-0.140000,4.950000,8.460000,0.522949,0.148804,-0.215942,-0.811035
143,7.407,-0.250000,4.880000,8.550000,-13.250000,-31.500000,-39.000000,5.937500,3.437500,-4.875000,114.437500,-1.125000,-30.562500,-0.050000,-0.100000,0.120000,-0.190000,4.990000,8.430000,0.521606,0.152039,-0.216614,-0.811096
144,7.457,-0.270000,4.890000,8.230000,-13.562500,-31.500000,-39.500000,5.500000,-0.812500,-4.062500,114.687500,-1.250000,-30.875000,-0.040000,-0.140000,-0.170000,-0.220000,5.030000,8.410000,0.519592,0.153809,-0.218262,-0.811646
145,7.506,-0.160000,5.080000,7.980000,-14.000000,-32.250000,-39.062500,7.562500,-0.437500,-4.000000,114.875000,-1.375000,-31.125000,0.070000,0.010000,-0.390000,-0.230000,5.070000,8.380000,0.518127,0.155029,-0.219604,-0.811951
146,7.555,-0.410000,4.860000,8.740000,-12.875000,-32.500000,-41.062500,9.187500,-3.187500,-8.437500,115.187500,-1.500000,-31.562500,-0.160000,-0.270000,0.390000,-0.250000,5.130000,8.340000,0.515503,0.157471,-0.222595,-0.812317
147,7.604,-0.170000,5.230000,8.160000,-12.500000,-33.250000,-41.500000,8.937500,-5.000000,-6.625000,115.625000,-1.500000,-31.937500,0.080000,0.040000,-0.150000,-0.250000,5.180000,8.310000,0.511658,0.158081,-0.225708,-0.813843
148,7.653,-0.400000,5.000000,8.540000,-12.500000,-34.250000,-39.062500,3.687500,-3.812500,-3.187500,115.875000,-1.375000,-32.250000,-0.090000,-0.090000,0.030000,-0.240000,5.230000,8.290000,0.509827,0.158386,-0.228516,-0.814087
149,7.703,-0.130000,5.280000,7.960000,-13.250000,-34.687500,-39.875000,5.062500,0.312500,7.875000,115.750000,-1.250000,-32.375000,0.140000,0.180000,-0.370000,-0.220000,5.250000,8.270000,0.510437,0.158447,-0.230225,-0.813232
150,7.755,-0.320000,5.050000,8.270000,-14.375000,-34.562500,-40.750000,1.375000,1.062500,13.562500,115.000000,-0.937500,-32.687500,-0.150000,-0.230000,0.010000,-0.160000,5.290000,8.250000,0.515137,0.158386,-0.232727,-0.809570
151,7.804,-0.050000,5.310000,8.070000,-14.375000,-35.687500,-40.375000,2.687500,3.437500,4.500000,114.625000,-0.875000,-32.687500,0.100000,0.020000,-0.110000,-0.150000,5.300000,8.240000,0.518005,0.158875,-0.232849,-0.807617
152,7.856,-0.130000,5.260000,8.290000,-15.875000,-35.375000,-41.187500,7.625000,-1.000000,-2.937500,114.625000,-0.875000,-33.000000,0.010000,-0.070000,0.070000,-0.150000,5.340000,8.210000,0.517639,0.160339,-0.235046,-0.806885
153,7.905,-0.060000,5.380000,8.160000,-15.875000,-35.000000,-41.562500,9.062500,-1.875000,-4.937500,114.937500,-0.875000,-33.437500,0.080000,-0.010000,-0.010000,-0.150000,5.400000,8.170000,0.514771,0.161804,-0.238342,-0.807434
154,7.955,-0.120000,5.560000,8.090000,-16.187500,-35.000000,-40.750000,9.437500,-3.562500,-3.312500,115.125000,-0.875000,-33.875000,0.020000,0.090000,-0.040000,-0.150000,5.460000,8.130000,0.512695,0.163208,-0.241638,-0.807556
155,8.005,-0.220000,5.430000,8.160000,-15.875000,-36.875000,-41.187500,14.437500,-4.250000,-2.937500,115.375000,-0.812500,-34.500000,-0.080000,-0.120000,0.080000,-0.140000,5.550000,8.080000,0.510193,0.164978,-0.246643,-0.807251
156,8.055,-0.170000,5.490000,8.000000,-16.187500,-37.062500,-40.750000,6.187500,-3.625000,1.812500,115.500000,-0.687500,-34.937500,-0.070000,-0.020000,-0.200000,-0.120000,5.620000,8.030000,0.508850,0.166016,-0.250610,-0.806702
157,8.105,0.050000,5.570000,8.190000,-17.000000,-37.062500,-40.375000,10.000000,-3.750000,-2.250000,115.625000,-0.625000,-35.437500,0.100000,-0.130000,0.180000,-0.100000,5.680000,7.980000,0.507263,0.167114,-0.254578,-0.806213
158,8.156,-0.110000,5.620000,8.000000,-17.250000,-37.875000,-40.375000,4.187500,-1.437500,-0.062500,115.687500,-0.500000,-35.750000,-0.040000,-0.020000,0.050000,-0.080000,5.730000,7.950000,0.506165,0.167358,-0.257385,-0.805908
159,8.206,0.070000,5.850000,8.030000,-17.250000,-38.562500,-40.062500,6.062500,0.437500,-1.937500,115.750000,-0.500000,-35.937500,0.100000,0.090000,0.120000,-0.090000,5.760000,7.930000,0.505432,0.168518,-0.258972,-0.805664
160,8.254,0.130000,5.930000,7.930000,-17.687500,-39.000000,-40.875000,6.562500,-2.750000,-4.187500,115.937500,-0.562500,-36.250000,0.210000,0.130000,0.000000,-0.090000,5.800000,7.900000,0.503784,0.169617,-0.261353,-0.805664
161,8.304,-0.080000,5.730000,7.780000,-17.000000,-39.250000,-42.875000,7.937500,0.562500,-4.562500,116.125000,-0.562500,-36.625000,0.020000,-0.110000,0.010000,-0.100000,5.850000,7.860000,0.501831,0.170959,-0.264160,-0.805725
162,8.357,-0.190000,5.790000,7.710000,-16.562500,-39.687500,-43.250000,8.375000,4.187500,-12.875000,116.312500,-0.750000,-37.000000,0.020000,-0.080000,0.030000,-0.130000,5.900000,7.820000,0.500061,0.173767,-0.266113,-0.805603
163,8.407,-0.260000,5.860000,7.920000,-15.062500,-41.187500,-44.062500,5.125000,2.500000,-3.312500,116.437500,-1.000000,-37.375000,-0.090000,-0.080000,0.130000,-0.170000,5.950000,7.790000,0.498657,0.176758,-0.267517,-0.805359
164,8.457,-0.280000,5.920000,7.920000,-15.875000,-40.687500,-44.562500,4.750000,-0.812500,-6.187500,116.687500,-1.187500,-37.562500,0.000000,0.010000,0.100000,-0.200000,5.980000,7.760000,0.496399,0.178589,-0.268494,-0.805969
165,8.508,-0.350000,5.920000,7.810000,-13.250000,-42.187500,-44.875000,6.812500,-5.812500,-5.375000,117.062500,-1.250000,-37.875000,-0.140000,-0.090000,0.080000,-0.210000,6.020000,7.730000,0.493286,0.179321,-0.270874,-0.806946
166,8.557,-0.170000,6.130000,7.430000,-13.250000,-42.562500,-45.687500,9.750000,-2.875000,-5.375000,117.437500,-1.250000,-38.187500,-0.060000,-0.090000,-0.080000,-0.210000,6.060000,7.690000,0.490356,0.180115,-0.273804,-0.807556
167,8.607,-0.110000,6.140000,7.800000,-12.500000,-42.750000,-48.062500,10.062500,-2.250000,-4.687500,117.687500,-1.312500,-38.687500,0.080000,0.020000,0.080000,-0.230000,6.130000,7.640000,0.487671,0.182068,-0.277222,-0.807556
168,8.657,-0.500000,6.150000,7.280000,-11.750000,-43.562500,-48.500000,10.875000,2.000000,1.375000,117.812500,-1.312500,-39.187500,-0.060000,0.080000,-0.190000,-0.230000,6.190000,7.590000,0.486389,0.183899,-0.280701,-0.806702
169,8.708,-0.280000,6.270000,7.660000,-11.375000,-45.250000,-49.250000,13.375000,3.125000,3.812500,117.625000,-1.375000,-39.812500,0.090000,0.090000,0.100000,-0.240000,6.280000,7.520000,0.486694,0.187622,-0.284546,-0.804321
170,8.758,-0.530000,6.170000,7.550000,-10.250000,-45.687500,-51.250000,9.500000,4.000000,1.187500,117.437500,-1.437500,-40.312500,-0.230000,-0.040000,-0.030000,-0.240000,6.350000,7.460000,0.487183,0.190552,-0.287903,-0.802185
171,8.808,-0.150000,6.490000,7.440000,-10.562500,-45.562500,-50.062500,16.187500,3.437500,-2.312500,117.437500,-1.625000,-40.937500,0.150000,-0.070000,0.250000,-0.280000,6.420000,7.390000,0.486145,0.194702,-0.291260,-0.800598
172,8.858,-0.530000,6.410000,7.130000,-10.250000,-46.687500,-51.375000,8.500000,3.437500,-2.375000,117.437500,-1.750000,-41.500000,-0.120000,0.050000,-0.410000,-0.300000,6.490000,7.330000,0.485107,0.198181,-0.294373,-0.799194
173,8.908,0.000000,6.470000,7.590000,-11.750000,-47.687500,-51.750000,13.187500,4.062500,-2.562500,117.500000,-2.062500,-42.125000,0.250000,-0.080000,0.300000,-0.350000,6.570000,7.260000,0.483765,0.202759,-0.297180,-0.797852
174,8.958,-0.680000,6.520000,7.130000,-11.750000,-48.375000,-52.187500,9.500000,8.437500,-0.312500,117.437500,-2.250000,-42.562500,-0.290000,-0.040000,-0.070000,-0.380000,6.630000,7.210000,0.483582,0.206482,-0.299316,-0.796204
175,9.007,-0.390000,6.710000,7.620000,-11.875000,-48.375000,-52.187500,12.562500,9.312500,-1.750000,117.312500,-2.687500,-43.187500,0.070000,-0.040000,0.550000,-0.460000,6.700000,7.140000,0.483337,0.212952,-0.300842,-0.794067
176,9.057,-0.690000,6.730000,6.960000,-11.875000,-49.375000,-51.750000,7.812500,6.750000,-1.687500,117.250000,-2.937500,-43.625000,-0.210000,0.020000,-0.230000,-0.500000,6.750000,7.080000,0.483154,0.216919,-0.302612,-0.792419
177,9.107,-0.500000,6.750000,6.450000,-11.500000,-50.062500,-52.562500,16.062500,6.812500,-2.687500,117.250000,-3.250000,-44.187500,0.310000,-0.090000,-0.110000,-0.560000,6.830000,7.010000,0.481873,0.222168,-0.305115,-0.790833
178,9.157,-0.720000,6.630000,6.970000,-12.562500,-51.187500,-54.562500,8.312500,2.812500,-0.250000,117.187500,-3.437500,-44.812500,-0.140000,-0.180000,-0.050000,-0.590000,6.900000,6.930000,0.481201,0.226501,-0.308228,-0.788757
179,9.207,-0.490000,6.760000,7.230000,-13.062500,-51.750000,-55.000000,2.625000,3.125000,-3.562500,117.250000,-3.687500,-45.062500,0.230000,0.000000,0.170000,-0.630000,6.930000,6.900000,0.480225,0.229065,-0.308960,-0.788330
180,9.257,-0.560000,6.830000,6.990000,-13.062500,-51.687500,-55.375000,0.437500,-1.437500,0.187500,117.312500,-3.687500,-45.125000,0.000000,-0.170000,0.050000,-0.630000,6.930000,6.900000,0.479919,0.229126,-0.309021,-0.788452
181,9.307,-0.480000,6.850000,6.850000,-13.500000,-52.375000,-56.500000,-4.562500,0.875000,-0.687500,117.312500,-3.687500,-44.937500,0.200000,0.050000,-0.170000,-0.630000,6.910000,6.920000,0.480042,0.228699,-0.307983,-0.788879
182,9.358,-0.820000,6.720000,6.590000,-14.187500,-52.750000,-57.000000,-0.625000,0.187500,0.062500,117.250000,-3.625000,-44.875000,-0.190000,-0.160000,-0.250000,-0.620000,6.900000,6.930000,0.480530,0.228027,-0.307617,-0.788940
183,9.408,-0.580000,6.890000,6.940000,-15.062500,-53.375000,-57.750000,0.500000,2.062500,0.125000,117.312500,-3.812500,-44.875000,0.000000,-0.060000,0.020000,-0.650000,6.900000,6.920000,0.480408,0.229065,-0.306946,-0.789001
184,9.458,-0.660000,6.850000,7.000000,-13.875000,-52.687500,-56.500000,-0.500000,0.937500,0.562500,117.250000,-3.812500,-44.875000,-0.070000,-0.040000,0.020000,-0.650000,6.910000,6.920000,0.480530,0.229431,-0.306885,-0.788818
185,9.508,-0.560000,6.940000,7.090000,-14.250000,-51.875000,-56.062500,-1.000000,-0.187500,-0.187500,117.250000,-3.812500,-44.875000,0.070000,0.040000,0.170000,-0.650000,6.900000,6.930000,0.480896,0.229309,-0.306580,-0.788757
186,9.559,-0.650000,6.840000,7.090000,-14.250000,-51.500000,-55.687500,-3.937500,0.687500,2.250000,117.187500,-3.750000,-44.750000,-0.130000,-0.080000,0.130000,-0.640000,6.890000,6.940000,0.481567,0.228638,-0.305847,-0.788818
187,9.609,-0.670000,6.860000,6.810000,-14.687500,-51.500000,-56.062500,-1.812500,-0.500000,0.250000,117.125000,-3.750000,-44.562500,-0.030000,-0.010000,-0.210000,-0.640000,6.870000,6.960000,0.482178,0.228027,-0.304565,-0.789185
188,9.659,-0.460000,6.880000,6.900000,-14.687500,-52.687500,-57.687500,1.437500,0.562500,1.625000,117.062500,-3.750000,-44.562500,0.040000,-0.070000,0.120000,-0.640000,6.870000,6.960000,0.482300,0.228027,-0.304749,-0.789001
189,9.714,-0.660000,6.820000,6.930000,-16.187500,-51.187500,-59.250000,-0.625000,0.875000,-0.750000,117.062500,-3.750000,-44.562500,-0.020000,-0.050000,-0.020000,-0.640000,6.870000,6.960000,0.482544,0.228149,-0.304626,-0.788879
190,9.763,-0.600000,6.740000,6.870000,-16.187500,-52.187500,-59.250000,-0.562500,0.687500,0.000000,117.062500,-3.750000,-44.562500,0.040000,-0.120000,-0.090000,-0.640000,6.870000,6.960000,0.482605,0.228271,-0.304565,-0.788818
191,9.811,-0.490000,6.770000,7.000000,-16.500000,-52.562500,-58.062500,-2.000000,0.875000,0.312500,117.000000,-3.812500,-44.500000,0.130000,-0.110000,0.010000,-0.650000,6.860000,6.970000,0.482971,0.228455,-0.303833,-0.788818
192,9.863,-0.480000,6.950000,6.860000,-16.500000,-53.562500,-59.250000,0.187500,2.625000,0.187500,117.000000,-3.812500,-44.500000,0.170000,0.090000,-0.110000,-0.660000,6.850000,6.970000,0.483276,0.228577,-0.303284,-0.788818
193,9.911,-0.700000,6.730000,6.890000,-16.500000,-52.562500,-59.687500,-0.125000,0.187500,0.375000,116.937500,-3.812500,-44.500000,-0.010000,-0.120000,0.020000,-0.650000,6.860000,6.970000,0.483704,0.228638,-0.303406,-0.788452
194,9.961,-0.770000,6.600000,6.870000,-15.875000,-52.875000,-59.687500,-2.437500,0.312500,0.187500,116.875000,-3.812500,-44.375000,-0.180000,-0.210000,-0.210000,-0.650000,6.840000,6.980000,0.484009,0.228271,-0.302734,-0.788696
195,10.010,-0.670000,6.800000,7.410000,-15.500000,-52.562500,-58.875000,-3.000000,1.750000,-1.875000,116.937500,-3.937500,-44.312500,-0.030000,-0.010000,0.420000,-0.680000,6.830000,6.990000,0.483887,0.228882,-0.301392,-0.789062
196,10.060,-0.740000,6.820000,7.170000,-15.187500,-52.187500,-58.875000,-5.875000,-0.187500,-2.937500,117.000000,-4.000000,-44.062500,-0.030000,0.040000,0.010000,-0.690000,6.800000,7.020000,0.483704,0.228149,-0.299500,-0.790100
197,10.111,-0.560000,6.810000,6.930000,-14.750000,-52.187500,-58.062500,-1.250000,-3.250000,1.437500,117.062500,-4.000000,-43.875000,0.030000,-0.060000,-0.070000,-0.680000,6.780000,7.040000,0.483704,0.226929,-0.298767,-0.790710
198,10.161,-0.760000,6.740000,6.970000,-14.000000,-52.187500,-58.500000,-1.875000,0.375000,-0.375000,117.062500,-3.875000,-43.812500,-0.050000,0.030000,-0.080000,-0.670000,6.770000,7.050000,0.483948,0.225952,-0.298462,-0.791016
199,10.217,-0.540000,6.830000,6.980000,-13.250000,-51.750000,-60.062500,-1.687500,1.125000,-0.562500,117.062500,-3.937500,-43.750000,0.130000,0.060000,-0.070000,-0.680000,6.760000,7.060000,0.483948,0.226196,-0.297791,-0.791138
200,10.266,-1.080000,6.640000,6.900000,-14.375000,-52.875000,-60.000000,0.875000,5.562500,-0.375000,117.000000,-4.062500,-43.750000,-0.390000,-0.120000,-0.150000,-0.690000,6.760000,7.060000,0.484375,0.226990,-0.297363,-0.790894
201,10.314,-0.980000,6.800000,7.600000,-13.250000,-52.562500,-60.000000,0.125000,6.625000,-1.625000,116.937500,-4.375000,-43.812500,-0.230000,0.030000,0.550000,-0.750000,6.770000,7.050000,0.484497,0.229980,-0.295959,-0.790405
202,10.366,-0.940000,6.630000,7.550000,-13.687500,-52.562500,-60.000000,-1.250000,3.062500,-2.625000,116.937500,-4.625000,-43.750000,-0.150000,-0.120000,0.500000,-0.790000,6.760000,7.050000,0.484558,0.231506,-0.294312,-0.790527
