Index,Timestamp,w,x,y,z,Angle(rad),Angle(deg)
56,2025-08-04 17:32:25,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
57,2025-08-04 17:32:25,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
58,2025-08-04 17:32:25,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
59,2025-08-04 17:32:25,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
60,2025-08-04 17:32:25,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
61,2025-08-04 17:32:25,0.292236,0.058319,-0.041687,-0.953674,0.1435,8.2218
62,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
63,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
64,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
65,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
66,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
67,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
68,2025-08-04 17:32:25,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
69,2025-08-04 17:32:26,0.292236,0.058319,-0.041687,-0.953674,0.1435,8.2218
70,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
71,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
72,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
73,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
74,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
75,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
76,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
77,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
78,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
79,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
80,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
81,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
82,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
83,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
84,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
85,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
86,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
87,2025-08-04 17:32:26,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
88,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
89,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
90,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
91,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
92,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
93,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
94,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
95,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
96,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
97,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
98,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
99,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
100,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
101,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
102,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
103,2025-08-04 17:32:27,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
104,2025-08-04 17:32:27,0.292236,0.058258,-0.041687,-0.953674,0.1434,8.2161
105,2025-08-04 17:32:27,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
106,2025-08-04 17:32:27,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
107,2025-08-04 17:32:27,0.292236,0.058258,-0.041687,-0.953674,0.1434,8.2161
108,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
109,2025-08-04 17:32:28,0.292236,0.058258,-0.041687,-0.953674,0.1434,8.2161
110,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
111,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
112,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
113,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
114,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
115,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
116,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
117,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
118,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
119,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
120,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
121,2025-08-04 17:32:28,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
122,2025-08-04 17:32:28,0.292236,0.058258,-0.041687,-0.953674,0.1434,8.2161
123,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
124,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
125,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
126,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
127,2025-08-04 17:32:28,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
128,2025-08-04 17:32:29,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
129,2025-08-04 17:32:29,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
130,2025-08-04 17:32:29,0.292236,0.058319,-0.041687,-0.953674,0.1435,8.2218
131,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
132,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
133,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
134,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
135,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
136,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
137,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
138,2025-08-04 17:32:29,0.292236,0.05835,-0.027374,-0.476868,0.0726,4.1580
139,2025-08-04 17:32:29,0.292236,0.05835,-0.027374,-0.476868,0.0726,4.1580
140,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
141,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
142,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
143,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
144,2025-08-04 17:32:29,0.292236,0.05835,-0.041687,-0.953674,0.1435,8.2247
145,2025-08-04 17:32:29,0.292236,0.058319,-0.041687,-0.953674,0.1435,8.2218
146,2025-08-04 17:32:29,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
147,2025-08-04 17:32:29,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
148,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
149,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
150,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
151,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
152,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
153,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
154,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
155,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
156,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
157,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
158,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
159,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
160,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
161,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
162,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
163,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
164,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
165,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
166,2025-08-04 17:32:30,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
167,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
168,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
169,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
170,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
171,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
172,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
173,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
174,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
175,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
176,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
177,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
178,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
179,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
180,2025-08-04 17:32:31,0.292236,0.058289,-0.041687,-0.953674,0.1434,8.2190
181,2025-08-04 17:32:31,0.292236,0.058258,-0.041687,-0.953674,0.1434,8.2161
182,2025-08-04 17:32:31,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
183,2025-08-04 17:32:31,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
184,2025-08-04 17:32:31,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
185,2025-08-04 17:32:31,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
186,2025-08-04 17:32:31,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
187,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
188,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
189,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
190,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
191,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
192,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
193,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
194,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
195,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
196,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
197,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
198,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
199,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
200,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
201,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
202,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
203,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
204,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
205,2025-08-04 17:32:32,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
206,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
207,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
208,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
209,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
210,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
211,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
212,2025-08-04 17:32:33,0.292236,0.058228,-0.041687,-0.953674,0.1433,8.2132
213,2025-08-04 17:32:33,0.292236,0.058197,-0.041687,-0.953674,0.1433,8.2104
214,2025-08-04 17:32:33,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
215,2025-08-04 17:32:33,0.292236,0.058136,-0.041718,-0.953674,0.1432,8.2067
216,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
217,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
218,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
219,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
220,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
221,2025-08-04 17:32:33,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
222,2025-08-04 17:32:33,0.292236,0.058136,-0.041718,-0.953674,0.1432,8.2067
223,2025-08-04 17:32:33,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
224,2025-08-04 17:32:33,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
225,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
226,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
227,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
228,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
229,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
230,2025-08-04 17:32:34,0.292236,0.058167,-0.041687,-0.953674,0.1432,8.2075
231,2025-08-04 17:32:34,0.292236,0.058136,-0.041718,-0.953674,0.1432,8.2067
232,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
233,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
234,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
235,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
236,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
237,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
238,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
239,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
240,2025-08-04 17:32:34,0.292236,0.054199,-0.041748,-0.953674,0.1369,7.8441
241,2025-08-04 17:32:34,0.292236,0.054199,-0.041748,-0.953674,0.1369,7.8441
242,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
243,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
244,2025-08-04 17:32:34,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
245,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
246,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
247,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
248,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
249,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
250,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
251,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
252,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
253,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
254,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
255,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
256,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
257,2025-08-04 17:32:35,0.292236,0.058105,-0.041748,-0.953674,0.1432,8.2059
258,2025-08-04 17:32:35,0.292236,0.058075,-0.041748,-0.953674,0.1432,8.2030
259,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
260,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
261,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
262,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
263,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
264,2025-08-04 17:32:35,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
265,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
266,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
267,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
268,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
269,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
270,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
271,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
272,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
273,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
274,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
275,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
276,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
277,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
278,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
279,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
280,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
281,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
282,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
283,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
284,2025-08-04 17:32:36,0.292236,0.058044,-0.041748,-0.953674,0.1431,8.2002
285,2025-08-04 17:32:37,0.292236,0.058014,-0.041748,-0.953674,0.1431,8.1973
286,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
287,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
288,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
289,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
290,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
291,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
292,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
293,2025-08-04 17:32:37,0.292236,0.057983,-0.041748,-0.953674,0.1430,8.1945
294,2025-08-04 17:32:37,0.292236,0.057953,-0.041748,-0.953674,0.1430,8.1916
295,2025-08-04 17:32:37,0.292236,0.057922,-0.041748,-0.953674,0.1429,8.1887
